order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV2	Name	derives_from
2189_	chr19	miRNA	15290133.0	15290156.0	-	MIMAT0027490	MIMAT0027490	hsa-miR-6795-5p	hsa-miR-6795-5p	MI0022640
2190_	chr19	miRNA	15290094.0	15290114.0	-	MIMAT0027491	MIMAT0027491	hsa-miR-6795-3p	hsa-miR-6795-3p	MI0022640
2191_	chr19	miRNA_primary_transcript	15560359.0	15560419.0	+	MI0007075	MI0007075	hsa-mir-1470	hsa-mir-1470	na
2192_	chr19	miRNA	15560359.0	15560379.0	+	MIMAT0007348	MIMAT0007348	hsa-miR-1470-5p	hsa-miR-1470	MI0007075
2193_	chr19	miRNA_primary_transcript	18392887.0	18392971.0	+	MI0014232	MI0014232	hsa-mir-3188	hsa-mir-3188	na
2194_	chr19	miRNA	18392939.0	18392961.0	+	MIMAT0015070	MIMAT0015070	hsa-miR-3188-3p	hsa-miR-3188	MI0014232
2195_	chr19	miRNA_primary_transcript	18497372.0	18497444.0	+	MI0014233	MI0014233	hsa-mir-3189	hsa-mir-3189	na
2196_	chr19	miRNA	18497417.0	18497437.0	+	MIMAT0015071	MIMAT0015071	hsa-miR-3189-3p	hsa-miR-3189-3p	MI0014233
2197_	chr19	miRNA	18497380.0	18497404.0	+	MIMAT0019217	MIMAT0019217	hsa-miR-3189-5p	hsa-miR-3189-5p	MI0014233
2198_	chr19	miRNA_primary_transcript	19545872.0	19545967.0	+	MI0003655	MI0003655	hsa-mir-640	hsa-mir-640	na
2199_	chr19	miRNA	19545932.0	19545952.0	+	MIMAT0003310	MIMAT0003310	hsa-miR-640-3p	hsa-miR-640	MI0003655
2200_	chr19	miRNA_primary_transcript	20510081.0	20510163.0	-	MI0006407	MI0006407	hsa-mir-1270-1	hsa-mir-1270-1	na
2201_	chr19	miRNA	20510129.0	20510151.0	-	MIMAT0005924	MIMAT0005924	hsa-miR-1270-5p	hsa-miR-1270	MI0006407
2202_	chr19	miRNA_primary_transcript	20579240.0	20579322.0	-	MI0015976	MI0015976	hsa-mir-1270-2	hsa-mir-1270-2	na
2203_	chr19	miRNA	20579288.0	20579310.0	-	MIMAT0005924_1	MIMAT0005924	hsa-miR-1270-5p	hsa-miR-1270	MI0015976
2204_	chr19	miRNA_primary_transcript	35613604.0	35613668.0	+	MI0022734	MI0022734	hsa-mir-6887	hsa-mir-6887	na
2205_	chr19	miRNA	35613609.0	35613631.0	+	MIMAT0027674	MIMAT0027674	hsa-miR-6887-5p	hsa-miR-6887-5p	MI0022734
2206_	chr19	miRNA	35613648.0	35613668.0	+	MIMAT0027675	MIMAT0027675	hsa-miR-6887-3p	hsa-miR-6887-3p	MI0022734
2207_	chr19	miRNA_primary_transcript	35836416.0	35836530.0	+	MI0018175	MI0018175	hsa-mir-5196	hsa-mir-5196	na
2208_	chr19	miRNA	35836444.0	35836465.0	+	MIMAT0021128	MIMAT0021128	hsa-miR-5196-5p	hsa-miR-5196-5p	MI0018175
2209_	chr19	miRNA	35836484.0	35836504.0	+	MIMAT0021129	MIMAT0021129	hsa-miR-5196-3p	hsa-miR-5196-3p	MI0018175
2210_	chr19	miRNA_primary_transcript	39900263.0	39900318.0	-	MI0016897	MI0016897	hsa-mir-4530	hsa-mir-4530	na
2211_	chr19	miRNA	39900269.0	39900286.0	-	MIMAT0019069	MIMAT0019069	hsa-miR-4530-3p	hsa-miR-4530	MI0016897
2212_	chr19	miRNA_primary_transcript	40320356.0	40320442.0	-	MI0022554	MI0022554	hsa-mir-6719	hsa-mir-6719	na
2213_	chr19	miRNA	40320366.0	40320387.0	-	MIMAT0025850	MIMAT0025850	hsa-miR-6719-3p	hsa-miR-6719-3p	MI0022554
2214_	chr19	miRNA_primary_transcript	40788450.0	40788548.0	-	MI0003656	MI0003656	hsa-mir-641	hsa-mir-641	na
2215_	chr19	miRNA	40788510.0	40788533.0	-	MIMAT0003311	MIMAT0003311	hsa-miR-641-5p	hsa-miR-641	MI0003656
2216_	chr19	miRNA_primary_transcript	40875753.0	40875814.0	+	MI0022641	MI0022641	hsa-mir-6796	hsa-mir-6796	na
2217_	chr19	miRNA	40875758.0	40875780.0	+	MIMAT0027492	MIMAT0027492	hsa-miR-6796-5p	hsa-miR-6796-5p	MI0022641
2218_	chr19	miRNA	40875794.0	40875814.0	+	MIMAT0027493	MIMAT0027493	hsa-miR-6796-3p	hsa-miR-6796-3p	MI0022641
2219_	chr19	miRNA_primary_transcript	42373697.0	42373768.0	+	MI0022642	MI0022642	hsa-mir-6797	hsa-mir-6797	na
2220_	chr19	miRNA	42373702.0	42373726.0	+	MIMAT0027494	MIMAT0027494	hsa-miR-6797-5p	hsa-miR-6797-5p	MI0022642
2221_	chr19	miRNA	42373745.0	42373766.0	+	MIMAT0027495	MIMAT0027495	hsa-miR-6797-3p	hsa-miR-6797-3p	MI0022642
2222_	chr19	miRNA_primary_transcript	42637597.0	42637665.0	-	MI0015853	MI0015853	hsa-mir-4323	hsa-mir-4323	na
2223_	chr19	miRNA	42637607.0	42637624.0	-	MIMAT0016875	MIMAT0016875	hsa-miR-4323-3p	hsa-miR-4323	MI0015853
2224_	chr19	miRNA_primary_transcript	42855283.0	42855357.0	+	MI0025913	MI0025913	hsa-mir-8077	hsa-mir-8077	na
2225_	chr19	miRNA	42855326.0	42855347.0	+	MIMAT0031004	MIMAT0031004	hsa-miR-8077-3p	hsa-miR-8077	MI0025913
2226_	chr19	miRNA_primary_transcript	45156956.0	45157002.0	-	MI0016898	MI0016898	hsa-mir-4531	hsa-mir-4531	na
2227_	chr19	miRNA	45156959.0	45156975.0	-	MIMAT0019070	MIMAT0019070	hsa-miR-4531-3p	hsa-miR-4531	MI0016898
2228_	chr19	miRNA_primary_transcript	45261914.0	45261978.0	+	MI0025921	MI0025921	hsa-mir-8085	hsa-mir-8085	na
2229_	chr19	miRNA	45261924.0	45261944.0	+	MIMAT0031012	MIMAT0031012	hsa-miR-8085-5p	hsa-miR-8085	MI0025921
2230_	chr19	miRNA_primary_transcript	45939912.0	45939962.0	+	MI0020365	MI0020365	hsa-mir-6088	hsa-mir-6088	na
2231_	chr19	miRNA	45939912.0	45939931.0	+	MIMAT0023713	MIMAT0023713	hsa-miR-6088-5p	hsa-miR-6088	MI0020365
2232_	chr19	miRNA_primary_transcript	46142252.0	46142345.0	-	MI0000803	MI0000803	hsa-mir-330	hsa-mir-330	na
2233_	chr19	miRNA	46142307.0	46142328.0	-	MIMAT0004693	MIMAT0004693	hsa-miR-330-5p	hsa-miR-330-5p	MI0000803
2234_	chr19	miRNA	46142267.0	46142289.0	-	MIMAT0000751	MIMAT0000751	hsa-miR-330-3p	hsa-miR-330-3p	MI0000803
2235_	chr19	miRNA_primary_transcript	46178186.0	46178282.0	+	MI0003657	MI0003657	hsa-mir-642a	hsa-mir-642a	na
2236_	chr19	miRNA	46178201.0	46178222.0	+	MIMAT0003312	MIMAT0003312	hsa-miR-642a-5p	hsa-miR-642a-5p	MI0003657
2237_	chr19	miRNA	46178236.0	46178257.0	+	MIMAT0020924	MIMAT0020924	hsa-miR-642a-3p	hsa-miR-642a-3p	MI0003657
2238_	chr19	miRNA_primary_transcript	46178190.0	46178266.0	-	MI0016685	MI0016685	hsa-mir-642b	hsa-mir-642b	na
2239_	chr19	miRNA	46178199.0	46178220.0	-	MIMAT0018444	MIMAT0018444	hsa-miR-642b-3p	hsa-miR-642b-3p	MI0016685
2240_	chr19	miRNA	46178236.0	46178257.0	-	MIMAT0022736	MIMAT0022736	hsa-miR-642b-5p	hsa-miR-642b-5p	MI0016685
2241_	chr19	miRNA_primary_transcript	46522190.0	46522307.0	+	MI0003834	MI0003834	hsa-mir-769	hsa-mir-769	na
2242_	chr19	miRNA	46522219.0	46522240.0	+	MIMAT0003886	MIMAT0003886	hsa-miR-769-5p	hsa-miR-769-5p	MI0003834
2243_	chr19	miRNA	46522258.0	46522280.0	+	MIMAT0003887	MIMAT0003887	hsa-miR-769-3p	hsa-miR-769-3p	MI0003834
2244_	chr19	miRNA_primary_transcript	47212550.0	47212602.0	-	MI0014234	MI0014234	hsa-mir-320e	hsa-mir-320e	na
2245_	chr19	miRNA	47212551.0	47212568.0	-	MIMAT0015072	MIMAT0015072	hsa-miR-320e-3p	hsa-miR-320e	MI0014234
2246_	chr19	miRNA_primary_transcript	47730199.0	47730278.0	+	MI0014235	MI0014235	hsa-mir-3190	hsa-mir-3190	na
2247_	chr19	miRNA	47730212.0	47730231.0	+	MIMAT0015073	MIMAT0015073	hsa-miR-3190-5p	hsa-miR-3190-5p	MI0014235
2248_	chr19	miRNA	47730245.0	47730267.0	+	MIMAT0022839	MIMAT0022839	hsa-miR-3190-3p	hsa-miR-3190-3p	MI0014235
2249_	chr19	miRNA_primary_transcript	47730201.0	47730276.0	-	MI0014236	MI0014236	hsa-mir-3191	hsa-mir-3191	na
2250_	chr19	miRNA	47730209.0	47730231.0	-	MIMAT0015075	MIMAT0015075	hsa-miR-3191-3p	hsa-miR-3191-3p	MI0014236
2251_	chr19	miRNA	47730247.0	47730268.0	-	MIMAT0022732	MIMAT0022732	hsa-miR-3191-5p	hsa-miR-3191-5p	MI0014236
2252_	chr19	miRNA_primary_transcript	49513163.0	49513229.0	+	MI0022643	MI0022643	hsa-mir-6798	hsa-mir-6798	na
2253_	chr19	miRNA	49513168.0	49513190.0	+	MIMAT0027496	MIMAT0027496	hsa-miR-6798-5p	hsa-miR-6798-5p	MI0022643
2254_	chr19	miRNA	49513209.0	49513229.0	+	MIMAT0027497	MIMAT0027497	hsa-miR-6798-3p	hsa-miR-6798-3p	MI0022643
2255_	chr19	miRNA_primary_transcript	49812054.0	49812125.0	-	MI0015854	MI0015854	hsa-mir-4324	hsa-mir-4324	na
2256_	chr19	miRNA	49812064.0	49812083.0	-	MIMAT0016876	MIMAT0016876	hsa-miR-4324-3p	hsa-miR-4324	MI0015854
2257_	chr19	miRNA_primary_transcript	50004042.0	50004125.0	-	MI0000479	MI0000479	hsa-mir-150	hsa-mir-150	na
2258_	chr19	miRNA	50004089.0	50004110.0	-	MIMAT0000451	MIMAT0000451	hsa-miR-150-5p	hsa-miR-150-5p	MI0000479
2259_	chr19	miRNA	50004054.0	50004075.0	-	MIMAT0004610	MIMAT0004610	hsa-miR-150-3p	hsa-miR-150-3p	MI0000479
2260_	chr19	miRNA_primary_transcript	50185374.0	50185452.0	+	MI0017977	MI0017977	hsa-mir-5088	hsa-mir-5088	na
2261_	chr19	miRNA	50185379.0	50185402.0	+	MIMAT0021080	MIMAT0021080	hsa-miR-5088-5p	hsa-miR-5088-5p	MI0017977
2262_	chr19	miRNA	50185431.0	50185451.0	+	MIMAT0027041	MIMAT0027041	hsa-miR-5088-3p	hsa-miR-5088-3p	MI0017977
2263_	chr19	miRNA_primary_transcript	50295123.0	50295191.0	+	MI0022644	MI0022644	hsa-mir-6799	hsa-mir-6799	na
2264_	chr19	miRNA	50295128.0	50295147.0	+	MIMAT0027498	MIMAT0027498	hsa-miR-6799-5p	hsa-miR-6799-5p	MI0022644
2265_	chr19	miRNA	50295169.0	50295191.0	+	MIMAT0027499	MIMAT0027499	hsa-miR-6799-3p	hsa-miR-6799-3p	MI0022644
2266_	chr19	miRNA_primary_transcript	50335275.0	50335356.0	+	MI0022645	MI0022645	hsa-mir-6800	hsa-mir-6800	na
2267_	chr19	miRNA	50335279.0	50335299.0	+	MIMAT0027500	MIMAT0027500	hsa-miR-6800-5p	hsa-miR-6800-5p	MI0022645
2268_	chr19	miRNA	50335333.0	50335353.0	+	MIMAT0027501	MIMAT0027501	hsa-miR-6800-3p	hsa-miR-6800-3p	MI0022645
2269_	chr19	miRNA_primary_transcript	50357848.0	50357908.0	+	MI0017388	MI0017388	hsa-mir-4749	hsa-mir-4749	na
2270_	chr19	miRNA	50357850.0	50357871.0	+	MIMAT0019885	MIMAT0019885	hsa-miR-4749-5p	hsa-miR-4749-5p	MI0017388
2271_	chr19	miRNA	50357889.0	50357908.0	+	MIMAT0019886	MIMAT0019886	hsa-miR-4749-3p	hsa-miR-4749-3p	MI0017388
2272_	chr19	miRNA_primary_transcript	50391432.0	50391487.0	+	MI0017389	MI0017389	hsa-mir-4750	hsa-mir-4750	na
2273_	chr19	miRNA	50391434.0	50391455.0	+	MIMAT0019887	MIMAT0019887	hsa-miR-4750-5p	hsa-miR-4750-5p	MI0017389
2274_	chr19	miRNA	50391466.0	50391487.0	+	MIMAT0022979	MIMAT0022979	hsa-miR-4750-3p	hsa-miR-4750-3p	MI0017389
2275_	chr19	miRNA_primary_transcript	50436321.0	50436394.0	+	MI0017390	MI0017390	hsa-mir-4751	hsa-mir-4751	na
2276_	chr19	miRNA	50436330.0	50436353.0	+	MIMAT0019888	MIMAT0019888	hsa-miR-4751-5p	hsa-miR-4751	MI0017390
2277_	chr19	miRNA_primary_transcript	51710185.0	51710265.0	-	MI0025910	MI0025910	hsa-mir-8074	hsa-mir-8074	na
2278_	chr19	miRNA	51710195.0	51710218.0	-	MIMAT0031001	MIMAT0031001	hsa-miR-8074-3p	hsa-miR-8074	MI0025910
2279_	chr19	miRNA_primary_transcript	52195865.0	52195934.0	+	MI0000746	MI0000746	hsa-mir-99b	hsa-mir-99b	na
2280_	chr19	miRNA	52195871.0	52195892.0	+	MIMAT0000689	MIMAT0000689	hsa-miR-99b-5p	hsa-miR-99b-5p	MI0000746
2281_	chr19	miRNA	52195909.0	52195930.0	+	MIMAT0004678	MIMAT0004678	hsa-miR-99b-3p	hsa-miR-99b-3p	MI0000746
2282_	chr19	miRNA_primary_transcript	52196039.0	52196117.0	+	MI0000066	MI0000066	hsa-let-7e	hsa-let-7e	na
2283_	chr19	miRNA	52196046.0	52196067.0	+	MIMAT0000066	MIMAT0000066	hsa-let-7e-5p	hsa-let-7e-5p	MI0000066
2284_	chr19	miRNA	52196091.0	52196112.0	+	MIMAT0004485	MIMAT0004485	hsa-let-7e-3p	hsa-let-7e-3p	MI0000066
2285_	chr19	miRNA_primary_transcript	52196507.0	52196592.0	+	MI0000469	MI0000469	hsa-mir-125a	hsa-mir-125a	na
2286_	chr19	miRNA	52196521.0	52196544.0	+	MIMAT0000443	MIMAT0000443	hsa-miR-125a-5p	hsa-miR-125a-5p	MI0000469
2287_	chr19	miRNA	52196559.0	52196580.0	+	MIMAT0004602	MIMAT0004602	hsa-miR-125a-3p	hsa-miR-125a-3p	MI0000469
2288_	chr19	miRNA_primary_transcript	52725273.0	52725351.0	+	MI0022646	MI0022646	hsa-mir-6801	hsa-mir-6801	na
2289_	chr19	miRNA	52725278.0	52725300.0	+	MIMAT0027502	MIMAT0027502	hsa-miR-6801-5p	hsa-miR-6801-5p	MI0022646
2290_	chr19	miRNA	52725327.0	52725346.0	+	MIMAT0027503	MIMAT0027503	hsa-miR-6801-3p	hsa-miR-6801-3p	MI0022646
2291_	chr19	miRNA_primary_transcript	52785050.0	52785146.0	+	MI0003658	MI0003658	hsa-mir-643	hsa-mir-643	na
2292_	chr19	miRNA	52785110.0	52785131.0	+	MIMAT0003313	MIMAT0003313	hsa-miR-643-3p	hsa-miR-643	MI0003658
2293_	chr19	miRNA_primary_transcript	54169933.0	54170016.0	+	MI0003140	MI0003140	hsa-mir-512-1	hsa-mir-512-1	na
2294_	chr19	miRNA	54169946.0	54169968.0	+	MIMAT0002822	MIMAT0002822	hsa-miR-512-5p	hsa-miR-512-5p	MI0003140
2295_	chr19	miRNA	54169983.0	54170004.0	+	MIMAT0002823	MIMAT0002823	hsa-miR-512-3p	hsa-miR-512-3p	MI0003140
2296_	chr19	miRNA_primary_transcript	54172411.0	54172508.0	+	MI0003141	MI0003141	hsa-mir-512-2	hsa-mir-512-2	na
2297_	chr19	miRNA	54172430.0	54172452.0	+	MIMAT0002822_1	MIMAT0002822	hsa-miR-512-5p	hsa-miR-512-5p	MI0003141
2298_	chr19	miRNA	54172467.0	54172488.0	+	MIMAT0002823_1	MIMAT0002823	hsa-miR-512-3p	hsa-miR-512-3p	MI0003141
2299_	chr19	miRNA_primary_transcript	54175222.0	54175294.0	+	MI0003786	MI0003786	hsa-mir-1323	hsa-mir-1323	na
2300_	chr19	miRNA	54175232.0	54175253.0	+	MIMAT0005795	MIMAT0005795	hsa-miR-1323-5p	hsa-miR-1323	MI0003786
2301_	chr19	miRNA_primary_transcript	54177451.0	54177574.0	+	MI0003142	MI0003142	hsa-mir-498	hsa-mir-498	na
2302_	chr19	miRNA	54177484.0	54177506.0	+	MIMAT0002824	MIMAT0002824	hsa-miR-498-5p	hsa-miR-498	MI0003142
2303_	chr19	miRNA_primary_transcript	54178965.0	54179051.0	+	MI0003143	MI0003143	hsa-mir-520e	hsa-mir-520e	na
2304_	chr19	miRNA	54179018.0	54179038.0	+	MIMAT0002825	MIMAT0002825	hsa-miR-520e-3p	hsa-miR-520e	MI0003143
2305_	chr19	miRNA_primary_transcript	54182257.0	54182339.0	+	MI0003144	MI0003144	hsa-mir-515-1	hsa-mir-515-1	na
2306_	chr19	miRNA	54182270.0	54182293.0	+	MIMAT0002826	MIMAT0002826	hsa-miR-515-5p	hsa-miR-515-5p	MI0003144
2307_	chr19	miRNA	54182307.0	54182328.0	+	MIMAT0002827	MIMAT0002827	hsa-miR-515-3p	hsa-miR-515-3p	MI0003144
2308_	chr19	miRNA_primary_transcript	54183194.0	54183277.0	+	MI0003145	MI0003145	hsa-mir-519e	hsa-mir-519e	na
2309_	chr19	miRNA	54183207.0	54183228.0	+	MIMAT0002828	MIMAT0002828	hsa-miR-519e-5p	hsa-miR-519e-5p	MI0003145
2310_	chr19	miRNA	54183245.0	54183266.0	+	MIMAT0002829	MIMAT0002829	hsa-miR-519e-3p	hsa-miR-519e-3p	MI0003145
2311_	chr19	miRNA_primary_transcript	54185413.0	54185499.0	+	MI0003146	MI0003146	hsa-mir-520f	hsa-mir-520f	na
2312_	chr19	miRNA	54185467.0	54185488.0	+	MIMAT0002830	MIMAT0002830	hsa-miR-520f-3p	hsa-miR-520f-3p	MI0003146
2313_	chr19	miRNA	54185427.0	54185448.0	+	MIMAT0026609	MIMAT0026609	hsa-miR-520f-5p	hsa-miR-520f-5p	MI0003146
2314_	chr19	miRNA_primary_transcript	54188263.0	54188345.0	+	MI0003147	MI0003147	hsa-mir-515-2	hsa-mir-515-2	na
2315_	chr19	miRNA	54188276.0	54188299.0	+	MIMAT0002826_1	MIMAT0002826	hsa-miR-515-5p	hsa-miR-515-5p	MI0003147
2316_	chr19	miRNA	54188313.0	54188334.0	+	MIMAT0002827_1	MIMAT0002827	hsa-miR-515-3p	hsa-miR-515-3p	MI0003147
2317_	chr19	miRNA_primary_transcript	54189723.0	54189809.0	+	MI0003148	MI0003148	hsa-mir-519c	hsa-mir-519c	na
2318_	chr19	miRNA	54189738.0	54189759.0	+	MIMAT0002831	MIMAT0002831	hsa-miR-519c-5p	hsa-miR-519c-5p	MI0003148
2319_	chr19	miRNA	54189776.0	54189797.0	+	MIMAT0002832	MIMAT0002832	hsa-miR-519c-3p	hsa-miR-519c-3p	MI0003148
2320_	chr19	miRNA_primary_transcript	54191735.0	54191821.0	+	MI0003832	MI0003832	hsa-mir-1283-1	hsa-mir-1283-1	na
2321_	chr19	miRNA	54191748.0	54191769.0	+	MIMAT0005799	MIMAT0005799	hsa-miR-1283-5p	hsa-miR-1283	MI0003832
2322_	chr19	miRNA_primary_transcript	54194135.0	54194219.0	+	MI0003149	MI0003149	hsa-mir-520a	hsa-mir-520a	na
2323_	chr19	miRNA	54194149.0	54194169.0	+	MIMAT0002833	MIMAT0002833	hsa-miR-520a-5p	hsa-miR-520a-5p	MI0003149
2324_	chr19	miRNA	54194187.0	54194208.0	+	MIMAT0002834	MIMAT0002834	hsa-miR-520a-3p	hsa-miR-520a-3p	MI0003149
2325_	chr19	miRNA_primary_transcript	54197647.0	54197729.0	+	MI0003150	MI0003150	hsa-mir-526b	hsa-mir-526b	na
2326_	chr19	miRNA	54197660.0	54197682.0	+	MIMAT0002835	MIMAT0002835	hsa-miR-526b-5p	hsa-miR-526b-5p	MI0003150
2327_	chr19	miRNA	54197697.0	54197718.0	+	MIMAT0002836	MIMAT0002836	hsa-miR-526b-3p	hsa-miR-526b-3p	MI0003150
2328_	chr19	miRNA_primary_transcript	54198467.0	54198547.0	+	MI0003151	MI0003151	hsa-mir-519b	hsa-mir-519b	na
2329_	chr19	miRNA	54198479.0	54198500.0	+	MIMAT0005454	MIMAT0005454	hsa-miR-519b-5p	hsa-miR-519b-5p	MI0003151
2330_	chr19	miRNA	54198517.0	54198538.0	+	MIMAT0002837	MIMAT0002837	hsa-miR-519b-3p	hsa-miR-519b-3p	MI0003151
2331_	chr19	miRNA_primary_transcript	54200787.0	54200871.0	+	MI0003152	MI0003152	hsa-mir-525	hsa-mir-525	na
2332_	chr19	miRNA	54200801.0	54200821.0	+	MIMAT0002838	MIMAT0002838	hsa-miR-525-5p	hsa-miR-525-5p	MI0003152
2333_	chr19	miRNA	54200838.0	54200859.0	+	MIMAT0002839	MIMAT0002839	hsa-miR-525-3p	hsa-miR-525-3p	MI0003152
2334_	chr19	miRNA_primary_transcript	54201639.0	54201725.0	+	MI0003153	MI0003153	hsa-mir-523	hsa-mir-523	na
2335_	chr19	miRNA	54201654.0	54201675.0	+	MIMAT0005449	MIMAT0005449	hsa-miR-523-5p	hsa-miR-523-5p	MI0003153
2336_	chr19	miRNA	54201691.0	54201713.0	+	MIMAT0002840	MIMAT0002840	hsa-miR-523-3p	hsa-miR-523-3p	MI0003153
2337_	chr19	miRNA_primary_transcript	54203269.0	54203355.0	+	MI0003154	MI0003154	hsa-mir-518f	hsa-mir-518f	na
2338_	chr19	miRNA	54203284.0	54203305.0	+	MIMAT0002841	MIMAT0002841	hsa-miR-518f-5p	hsa-miR-518f-5p	MI0003154
2339_	chr19	miRNA	54203321.0	54203341.0	+	MIMAT0002842	MIMAT0002842	hsa-miR-518f-3p	hsa-miR-518f-3p	MI0003154
2340_	chr19	miRNA_primary_transcript	54204481.0	54204541.0	+	MI0003155	MI0003155	hsa-mir-520b	hsa-mir-520b	na
2341_	chr19	miRNA	54204521.0	54204541.0	+	MIMAT0002843	MIMAT0002843	hsa-miR-520b-3p	hsa-miR-520b	MI0003155
2342_	chr19	miRNA_primary_transcript	54205991.0	54206073.0	+	MI0003156	MI0003156	hsa-mir-518b	hsa-mir-518b	na
2343_	chr19	miRNA	54206041.0	54206062.0	+	MIMAT0002844	MIMAT0002844	hsa-miR-518b-3p	hsa-miR-518b	MI0003156
2344_	chr19	miRNA_primary_transcript	54209506.0	54209590.0	+	MI0003157	MI0003157	hsa-mir-526a-1	hsa-mir-526a-1	na
2345_	chr19	miRNA	54209520.0	54209541.0	+	MIMAT0002845	MIMAT0002845	hsa-miR-526a-5p	hsa-miR-526a	MI0003157
2346_	chr19	miRNA_primary_transcript	54210707.0	54210793.0	+	MI0003158	MI0003158	hsa-mir-520c	hsa-mir-520c	na
2347_	chr19	miRNA	54210722.0	54210743.0	+	MIMAT0005455	MIMAT0005455	hsa-miR-520c-5p	hsa-miR-520c-5p	MI0003158
2348_	chr19	miRNA	54210760.0	54210781.0	+	MIMAT0002846	MIMAT0002846	hsa-miR-520c-3p	hsa-miR-520c-3p	MI0003158
2349_	chr19	miRNA_primary_transcript	54211989.0	54212089.0	+	MI0003159	MI0003159	hsa-mir-518c	hsa-mir-518c	na
2350_	chr19	miRNA	54212012.0	54212034.0	+	MIMAT0002847	MIMAT0002847	hsa-miR-518c-5p	hsa-miR-518c-5p	MI0003159
2351_	chr19	miRNA	54212050.0	54212072.0	+	MIMAT0002848	MIMAT0002848	hsa-miR-518c-3p	hsa-miR-518c-3p	MI0003159
2352_	chr19	miRNA_primary_transcript	54214256.0	54214342.0	+	MI0003160	MI0003160	hsa-mir-524	hsa-mir-524	na
2353_	chr19	miRNA	54214271.0	54214292.0	+	MIMAT0002849	MIMAT0002849	hsa-miR-524-5p	hsa-miR-524-5p	MI0003160
2354_	chr19	miRNA	54214308.0	54214328.0	+	MIMAT0002850	MIMAT0002850	hsa-miR-524-3p	hsa-miR-524-3p	MI0003160
2355_	chr19	miRNA_primary_transcript	54215522.0	54215608.0	+	MI0003161	MI0003161	hsa-mir-517a	hsa-mir-517a	na
2356_	chr19	miRNA	54215536.0	54215557.0	+	MIMAT0002851	MIMAT0002851	hsa-miR-517-5p	hsa-miR-517-5p	MI0003161
2357_	chr19	miRNA	54215575.0	54215596.0	+	MIMAT0002852	MIMAT0002852	hsa-miR-517a-3p	hsa-miR-517a-3p	MI0003161
2358_	chr19	miRNA_primary_transcript	54216601.0	54216688.0	+	MI0003162	MI0003162	hsa-mir-519d	hsa-mir-519d	na
2359_	chr19	miRNA	54216654.0	54216675.0	+	MIMAT0002853	MIMAT0002853	hsa-miR-519d-3p	hsa-miR-519d-3p	MI0003162
2360_	chr19	miRNA	54216615.0	54216639.0	+	MIMAT0026610	MIMAT0026610	hsa-miR-519d-5p	hsa-miR-519d-5p	MI0003162
2361_	chr19	miRNA_primary_transcript	54219848.0	54219934.0	+	MI0003163	MI0003163	hsa-mir-521-2	hsa-mir-521-2	na
2362_	chr19	miRNA	54219901.0	54219922.0	+	MIMAT0002854	MIMAT0002854	hsa-miR-521-3p	hsa-miR-521	MI0003163
2363_	chr19	miRNA_primary_transcript	54223350.0	54223436.0	+	MI0003164	MI0003164	hsa-mir-520d	hsa-mir-520d	na
2364_	chr19	miRNA	54223365.0	54223384.0	+	MIMAT0002855	MIMAT0002855	hsa-miR-520d-5p	hsa-miR-520d-5p	MI0003164
2365_	chr19	miRNA	54223403.0	54223424.0	+	MIMAT0002856	MIMAT0002856	hsa-miR-520d-3p	hsa-miR-520d-3p	MI0003164
2366_	chr19	miRNA_primary_transcript	54224330.0	54224396.0	+	MI0003165	MI0003165	hsa-mir-517b	hsa-mir-517b	na
2367_	chr19	miRNA	54224335.0	54224356.0	+	MIMAT0002851_1	MIMAT0002851	hsa-miR-517-5p	hsa-miR-517-5p	MI0003165
2368_	chr19	miRNA	54224372.0	54224393.0	+	MIMAT0002857	MIMAT0002857	hsa-miR-517b-3p	hsa-miR-517b-3p	MI0003165
2369_	chr19	miRNA_primary_transcript	54225420.0	54225509.0	+	MI0003166	MI0003166	hsa-mir-520g	hsa-mir-520g	na
2370_	chr19	miRNA	54225474.0	54225497.0	+	MIMAT0002858	MIMAT0002858	hsa-miR-520g-3p	hsa-miR-520g-3p	MI0003166
2371_	chr19	miRNA	54225436.0	54225458.0	+	MIMAT0026611	MIMAT0026611	hsa-miR-520g-5p	hsa-miR-520g-5p	MI0003166
2372_	chr19	miRNA_primary_transcript	54228696.0	54228780.0	+	MI0003167	MI0003167	hsa-mir-516b-2	hsa-mir-516b-2	na
2373_	chr19	miRNA	54228711.0	54228732.0	+	MIMAT0002859	MIMAT0002859	hsa-miR-516b-5p	hsa-miR-516b-5p	MI0003167
2374_	chr19	miRNA	54228751.0	54228768.0	+	MIMAT0002860	MIMAT0002860	hsa-miR-516b-3p	hsa-miR-516b-3p	MI0003167
2375_	chr19	miRNA_primary_transcript	54230176.0	54230240.0	+	MI0003168	MI0003168	hsa-mir-526a-2	hsa-mir-526a-2	na
2376_	chr19	miRNA	54230182.0	54230203.0	+	MIMAT0002845_1	MIMAT0002845	hsa-miR-526a-5p	hsa-miR-526a	MI0003168
2377_	chr19	miRNA_primary_transcript	54233092.0	54233179.0	+	MI0003169	MI0003169	hsa-mir-518e	hsa-mir-518e	na
2378_	chr19	miRNA	54233107.0	54233128.0	+	MIMAT0005450	MIMAT0005450	hsa-miR-518e-5p	hsa-miR-518e-5p	MI0003169
2379_	chr19	miRNA	54233145.0	54233165.0	+	MIMAT0002861	MIMAT0002861	hsa-miR-518e-3p	hsa-miR-518e-3p	MI0003169
