order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV20	Name	derives_from
2327_	chr21	miRNA_primary_transcript	45029768.0	45029870.0	-	MI0020347_1	MI0020347	hsa-mir-6070	hsa-mir-6070	na
2328_	chr21	miRNA	45029834.0	45029852.0	-	MIMAT0023695_1	MIMAT0023695	hsa-miR-6070-5p	hsa-miR-6070	MI0020347_1
2329_	chr22	miRNA_primary_transcript	18246946.0	18247025.0	-	MI0014246_1	MI0014246	hsa-mir-3198-1	hsa-mir-3198-1	na
2330_	chr22	miRNA	18246956.0	18246977.0	-	MIMAT0015083_2	MIMAT0015083	hsa-miR-3198-3p	hsa-miR-3198	MI0014246_1
2331_	chr22	miRNA_primary_transcript	18463634.0	18463727.0	-	MI0003663_1	MI0003663	hsa-mir-648	hsa-mir-648	na
2332_	chr22	miRNA	18463694.0	18463712.0	-	MIMAT0003318_1	MIMAT0003318	hsa-miR-648-5p	hsa-miR-648	MI0003663_1
2333_	chr22	miRNA_primary_transcript	19951276.0	19951357.0	+	MI0017402_1	MI0017402	hsa-mir-4761	hsa-mir-4761	na
2334_	chr22	miRNA	19951278.0	19951298.0	+	MIMAT0019908_1	MIMAT0019908	hsa-miR-4761-5p	hsa-miR-4761-5p	MI0017402_1
2335_	chr22	miRNA	19951337.0	19951357.0	+	MIMAT0019909_1	MIMAT0019909	hsa-miR-4761-3p	hsa-miR-4761-3p	MI0017402_1
2336_	chr22	miRNA_primary_transcript	20020662.0	20020743.0	+	MI0000482_1	MI0000482	hsa-mir-185	hsa-mir-185	na
2337_	chr22	miRNA	20020676.0	20020697.0	+	MIMAT0000455_1	MIMAT0000455	hsa-miR-185-5p	hsa-miR-185-5p	MI0000482_1
2338_	chr22	miRNA	20020711.0	20020732.0	+	MIMAT0004611_1	MIMAT0004611	hsa-miR-185-3p	hsa-miR-185-3p	MI0000482_1
2339_	chr22	miRNA_primary_transcript	20073269.0	20073356.0	+	MI0016008_1	MI0016008	hsa-mir-3618	hsa-mir-3618	na
2340_	chr22	miRNA	20073320.0	20073341.0	+	MIMAT0017998_1	MIMAT0017998	hsa-miR-3618-3p	hsa-miR-3618	MI0016008_1
2341_	chr22	miRNA_primary_transcript	20073581.0	20073665.0	+	MI0006443_1	MI0006443	hsa-mir-1306	hsa-mir-1306	na
2342_	chr22	miRNA	20073635.0	20073652.0	+	MIMAT0005950_1	MIMAT0005950	hsa-miR-1306-3p	hsa-miR-1306-3p	MI0006443_1
2343_	chr22	miRNA	20073595.0	20073616.0	+	MIMAT0022726_1	MIMAT0022726	hsa-miR-1306-5p	hsa-miR-1306-5p	MI0006443_1
2344_	chr22	miRNA_primary_transcript	20236657.0	20236734.0	-	MI0006348_1	MI0006348	hsa-mir-1286	hsa-mir-1286	na
2345_	chr22	miRNA	20236668.0	20236688.0	-	MIMAT0005877_1	MIMAT0005877	hsa-miR-1286-3p	hsa-miR-1286	MI0006348_1
2346_	chr22	miRNA_primary_transcript	21388465.0	21388561.0	-	MI0003664_1	MI0003664	hsa-mir-649	hsa-mir-649	na
2347_	chr22	miRNA	21388480.0	21388501.0	-	MIMAT0003319_1	MIMAT0003319	hsa-miR-649-3p	hsa-miR-649	MI0003664_1
2348_	chr22	miRNA_primary_transcript	22007270.0	22007347.0	+	MI0005568_1	MI0005568	hsa-mir-301b	hsa-mir-301b	na
2349_	chr22	miRNA	22007314.0	22007336.0	+	MIMAT0004958_1	MIMAT0004958	hsa-miR-301b-3p	hsa-miR-301b	MI0005568_1
2350_	chr22	miRNA_primary_transcript	22007593.0	22007674.0	+	MI0000748_1	MI0000748	hsa-mir-130b	hsa-mir-130b	na
2351_	chr22	miRNA	22007605.0	22007625.0	+	MIMAT0004680_1	MIMAT0004680	hsa-miR-130b-5p	hsa-miR-130b-5p	MI0000748_1
2352_	chr22	miRNA	22007643.0	22007664.0	+	MIMAT0000691_1	MIMAT0000691	hsa-miR-130b-3p	hsa-miR-130b-3p	MI0000748_1
2353_	chr22	miRNA_primary_transcript	23165270.0	23165365.0	+	MI0003665_1	MI0003665	hsa-mir-650	hsa-mir-650	na
2354_	chr22	miRNA	23165285.0	23165305.0	+	MIMAT0003320_1	MIMAT0003320	hsa-miR-650-5p	hsa-miR-650	MI0003665_1
2355_	chr22	miRNA_primary_transcript	23228447.0	23228559.0	+	MI0019115_1	MI0019115	hsa-mir-5571	hsa-mir-5571	na
2356_	chr22	miRNA	23228471.0	23228491.0	+	MIMAT0022257_1	MIMAT0022257	hsa-miR-5571-5p	hsa-miR-5571-5p	MI0019115_1
2357_	chr22	miRNA	23228511.0	23228529.0	+	MIMAT0022258_1	MIMAT0022258	hsa-miR-5571-3p	hsa-miR-5571-3p	MI0019115_1
2358_	chr22	miRNA_primary_transcript	26951178.0	26951289.0	-	MI0006345_1	MI0006345	hsa-mir-548j	hsa-mir-548j	na
2359_	chr22	miRNA	26951240.0	26951261.0	-	MIMAT0005875_1	MIMAT0005875	hsa-miR-548j-5p	hsa-miR-548j	MI0006345_1
2360_	chr22	miRNA_primary_transcript	28316513.0	28316600.0	-	MI0014247_1	MI0014247	hsa-mir-3199-1	hsa-mir-3199-1	na
2361_	chr22	miRNA	28316569.0	28316591.0	-	MIMAT0015084_1	MIMAT0015084	hsa-miR-3199-5p	hsa-miR-3199	MI0014247_1
2362_	chr22	miRNA_primary_transcript	28316514.0	28316599.0	+	MI0014248_1	MI0014248	hsa-mir-3199-2	hsa-mir-3199-2	na
2363_	chr22	miRNA	28316523.0	28316545.0	+	MIMAT0015084_2	MIMAT0015084	hsa-miR-3199-5p	hsa-miR-3199	MI0014248_1
2364_	chr22	miRNA_primary_transcript	28855857.0	28855936.0	+	MI0019412_1	MI0019412	hsa-mir-5739	hsa-mir-5739	na
2365_	chr22	miRNA	28855913.0	28855932.0	+	MIMAT0023116_1	MIMAT0023116	hsa-miR-5739-3p	hsa-miR-5739	MI0019412_1
2366_	chr22	miRNA_primary_transcript	29729147.0	29729256.0	-	MI0016053_1	MI0016053	hsa-mir-3653	hsa-mir-3653	na
2367_	chr22	miRNA	29729165.0	29729182.0	-	MIMAT0018073_1	MIMAT0018073	hsa-miR-3653-3p	hsa-miR-3653	MI0016053_1
2368_	chr22	miRNA_primary_transcript	31127544.0	31127628.0	+	MI0014249_1	MI0014249	hsa-mir-3200	hsa-mir-3200	na
2369_	chr22	miRNA	31127556.0	31127577.0	+	MIMAT0017392_1	MIMAT0017392	hsa-miR-3200-5p	hsa-miR-3200-5p	MI0014249_1
2370_	chr22	miRNA	31127597.0	31127618.0	+	MIMAT0015085_1	MIMAT0015085	hsa-miR-3200-3p	hsa-miR-3200-3p	MI0014249_1
2371_	chr22	miRNA_primary_transcript	31556048.0	31556105.0	-	MI0016438_1	MI0016438	hsa-mir-3928	hsa-mir-3928	na
2372_	chr22	miRNA	31556048.0	31556069.0	-	MIMAT0018205_1	MIMAT0018205	hsa-miR-3928-3p	hsa-miR-3928	MI0016438_1
2373_	chr22	miRNA_primary_transcript	33832568.0	33832655.0	-	MI0017405_1	MI0017405	hsa-mir-4764	hsa-mir-4764	na
2374_	chr22	miRNA	33832626.0	33832646.0	-	MIMAT0019914_1	MIMAT0019914	hsa-miR-4764-5p	hsa-miR-4764-5p	MI0017405_1
2375_	chr22	miRNA	33832574.0	33832595.0	-	MIMAT0019915_1	MIMAT0019915	hsa-miR-4764-3p	hsa-miR-4764-3p	MI0017405_1
2376_	chr22	miRNA_primary_transcript	35731633.0	35731751.0	+	MI0016413_1	MI0016413	hsa-mir-3909	hsa-mir-3909	na
2377_	chr22	miRNA	35731703.0	35731724.0	+	MIMAT0018183_1	MIMAT0018183	hsa-miR-3909-3p	hsa-miR-3909	MI0016413_1
2378_	chr22	miRNA_primary_transcript	35732714.0	35732792.0	-	MI0020346_1	MI0020346	hsa-mir-6069	hsa-mir-6069	na
2379_	chr22	miRNA	35732761.0	35732781.0	-	MIMAT0023694_1	MIMAT0023694	hsa-miR-6069-5p	hsa-miR-6069	MI0020346_1
2380_	chr22	miRNA_primary_transcript	38240279.0	38240378.0	-	MI0003682_1	MI0003682	hsa-mir-658	hsa-mir-658	na
2381_	chr22	miRNA	38240294.0	38240318.0	-	MIMAT0003336_1	MIMAT0003336	hsa-miR-658-3p	hsa-miR-658	MI0003682_1
2382_	chr22	miRNA_primary_transcript	38243685.0	38243781.0	-	MI0003683_1	MI0003683	hsa-mir-659	hsa-mir-659	na
2383_	chr22	miRNA	38243700.0	38243721.0	-	MIMAT0003337_1	MIMAT0003337	hsa-miR-659-3p	hsa-miR-659-3p	MI0003683_1
2384_	chr22	miRNA	38243739.0	38243760.0	-	MIMAT0022710_1	MIMAT0022710	hsa-miR-659-5p	hsa-miR-659-5p	MI0003683_1
2385_	chr22	miRNA_primary_transcript	38384801.0	38384860.0	+	MI0016901_1	MI0016901	hsa-mir-4534	hsa-mir-4534	na
2386_	chr22	miRNA	38384836.0	38384852.0	+	MIMAT0019073_1	MIMAT0019073	hsa-miR-4534-3p	hsa-miR-4534	MI0016901_1
2387_	chr22	miRNA_primary_transcript	41209887.0	41209962.0	-	MI0017407_1	MI0017407	hsa-mir-4766	hsa-mir-4766	na
2388_	chr22	miRNA	41209931.0	41209951.0	-	MIMAT0019917_1	MIMAT0019917	hsa-miR-4766-5p	hsa-miR-4766-5p	MI0017407_1
2389_	chr22	miRNA	41209897.0	41209917.0	-	MIMAT0019918_1	MIMAT0019918	hsa-miR-4766-3p	hsa-miR-4766-3p	MI0017407_1
2390_	chr22	miRNA_primary_transcript	41488517.0	41488570.0	+	MI0006428_1	MI0006428	hsa-mir-1281	hsa-mir-1281	na
2391_	chr22	miRNA	41488549.0	41488565.0	+	MIMAT0005939_1	MIMAT0005939	hsa-miR-1281-3p	hsa-miR-1281	MI0006428_1
2392_	chr22	miRNA_primary_transcript	42296948.0	42297016.0	+	MI0000091_1	MI0000091	hsa-mir-33a	hsa-mir-33a	na
2393_	chr22	miRNA	42296953.0	42296973.0	+	MIMAT0000091_1	MIMAT0000091	hsa-miR-33a-5p	hsa-miR-33a-5p	MI0000091_1
2394_	chr22	miRNA	42296993.0	42297014.0	+	MIMAT0004506_1	MIMAT0004506	hsa-miR-33a-3p	hsa-miR-33a-3p	MI0000091_1
2395_	chr22	miRNA_primary_transcript	42319226.0	42319301.0	-	MI0016902_1	MI0016902	hsa-mir-378i	hsa-mir-378i	na
2396_	chr22	miRNA	42319275.0	42319295.0	-	MIMAT0019074_1	MIMAT0019074	hsa-miR-378i-5p	hsa-miR-378i	MI0016902_1
2397_	chr22	miRNA_primary_transcript	45596835.0	45596900.0	-	MI0006384_1	MI0006384	hsa-mir-1249	hsa-mir-1249	na
2398_	chr22	miRNA	45596839.0	45596860.0	-	MIMAT0005901_1	MIMAT0005901	hsa-miR-1249-3p	hsa-miR-1249	MI0006384_1
2399_	chr22	miRNA_primary_transcript	46156404.0	46156478.0	+	MI0017403_1	MI0017403	hsa-mir-4762	hsa-mir-4762	na
2400_	chr22	miRNA	46156412.0	46156432.0	+	MIMAT0019910_1	MIMAT0019910	hsa-miR-4762-5p	hsa-miR-4762-5p	MI0017403_1
2401_	chr22	miRNA	46156452.0	46156473.0	+	MIMAT0019911_1	MIMAT0019911	hsa-miR-4762-3p	hsa-miR-4762-3p	MI0017403_1
2402_	chr22	miRNA_primary_transcript	46486924.0	46487006.0	+	MI0016009_1	MI0016009	hsa-mir-3619	hsa-mir-3619	na
2403_	chr22	miRNA	46486939.0	46486960.0	+	MIMAT0017999_1	MIMAT0017999	hsa-miR-3619-5p	hsa-miR-3619-5p	MI0016009_1
2404_	chr22	miRNA	46486970.0	46486991.0	+	MIMAT0019219_1	MIMAT0019219	hsa-miR-3619-3p	hsa-miR-3619-3p	MI0016009_1
2405_	chr22	miRNA_primary_transcript	46508629.0	46508702.0	+	MI0000062_1	MI0000062	hsa-let-7a-3	hsa-let-7a-3	na
2406_	chr22	miRNA	46508632.0	46508653.0	+	MIMAT0000062_2	MIMAT0000062	hsa-let-7a-5p	hsa-let-7a-5p	MI0000062_1
2407_	chr22	miRNA	46508680.0	46508700.0	+	MIMAT0004481_1	MIMAT0004481	hsa-let-7a-3p	hsa-let-7a-3p	MI0000062_1
2408_	chr22	miRNA_primary_transcript	46509446.0	46509537.0	+	MI0017404_1	MI0017404	hsa-mir-4763	hsa-mir-4763	na
2409_	chr22	miRNA	46509464.0	46509484.0	+	MIMAT0019912_1	MIMAT0019912	hsa-miR-4763-5p	hsa-miR-4763-5p	MI0017404_1
2410_	chr22	miRNA	46509504.0	46509527.0	+	MIMAT0019913_1	MIMAT0019913	hsa-miR-4763-3p	hsa-miR-4763-3p	MI0017404_1
2411_	chr22	miRNA_primary_transcript	46509566.0	46509648.0	+	MI0000063_1	MI0000063	hsa-let-7b	hsa-let-7b	na
2412_	chr22	miRNA	46509571.0	46509592.0	+	MIMAT0000063_1	MIMAT0000063	hsa-let-7b-5p	hsa-let-7b-5p	MI0000063_1
2413_	chr22	miRNA	46509625.0	46509646.0	+	MIMAT0004482_1	MIMAT0004482	hsa-let-7b-3p	hsa-let-7b-3p	MI0000063_1
2414_	chr22	miRNA_primary_transcript	48670176.0	48670227.0	+	MI0014250_1	MI0014250	hsa-mir-3201	hsa-mir-3201	na
2415_	chr22	miRNA	48670176.0	48670192.0	+	MIMAT0015086_1	MIMAT0015086	hsa-miR-3201-5p	hsa-miR-3201	MI0014250_1
2416_	chr22	miRNA_primary_transcript	49176107.0	49176165.0	+	MI0016903_1	MI0016903	hsa-mir-4535	hsa-mir-4535	na
2417_	chr22	miRNA	49176143.0	49176159.0	+	MIMAT0019075_1	MIMAT0019075	hsa-miR-4535-3p	hsa-miR-4535	MI0016903_1
2418_	chr22	miRNA_primary_transcript	49937041.0	49937114.0	-	MI0016068_1	MI0016068	hsa-mir-3667	hsa-mir-3667	na
2419_	chr22	miRNA	49937085.0	49937106.0	-	MIMAT0018089_1	MIMAT0018089	hsa-miR-3667-5p	hsa-miR-3667-5p	MI0016068_1
2420_	chr22	miRNA	49937049.0	49937070.0	-	MIMAT0018090_1	MIMAT0018090	hsa-miR-3667-3p	hsa-miR-3667-3p	MI0016068_1
2421_	chr3	miRNA_primary_transcript	5291862.0	5291940.0	-	MI0017437_1	MI0017437	hsa-mir-4790	hsa-mir-4790	na
2422_	chr3	miRNA	5291912.0	5291931.0	-	MIMAT0019961_1	MIMAT0019961	hsa-miR-4790-5p	hsa-miR-4790-5p	MI0017437_1
2423_	chr3	miRNA	5291865.0	5291886.0	-	MIMAT0019962_1	MIMAT0019962	hsa-miR-4790-3p	hsa-miR-4790-3p	MI0017437_1
2424_	chr3	miRNA_primary_transcript	10371913.0	10371969.0	+	MI0014154_1	MI0014154	hsa-mir-378b	hsa-mir-378b	na
2425_	chr3	miRNA	10371946.0	10371964.0	+	MIMAT0014999_1	MIMAT0014999	hsa-miR-378b-3p	hsa-miR-378b	MI0014154_1
2426_	chr3	miRNA_primary_transcript	10436173.0	10436246.0	-	MI0005560_1	MI0005560	hsa-mir-885	hsa-mir-885	na
2427_	chr3	miRNA	10436215.0	10436236.0	-	MIMAT0004947_1	MIMAT0004947	hsa-miR-885-5p	hsa-miR-885-5p	MI0005560_1
2428_	chr3	miRNA	10436183.0	10436204.0	-	MIMAT0004948_1	MIMAT0004948	hsa-miR-885-3p	hsa-miR-885-3p	MI0005560_1
2429_	chr3	miRNA_primary_transcript	15537746.0	15537815.0	-	MI0015878_1	MI0015878	hsa-mir-4270	hsa-mir-4270	na
2430_	chr3	miRNA	15537786.0	15537805.0	-	MIMAT0016900_1	MIMAT0016900	hsa-miR-4270-5p	hsa-miR-4270	MI0015878_1
2431_	chr3	miRNA_primary_transcript	15738805.0	15738878.0	-	MI0014155_1	MI0014155	hsa-mir-3134	hsa-mir-3134	na
2432_	chr3	miRNA	15738812.0	15738834.0	-	MIMAT0015000_1	MIMAT0015000	hsa-miR-3134-3p	hsa-miR-3134	MI0014155_1
2433_	chr3	miRNA_primary_transcript	15915278.0	15915356.0	+	MI0003569_1	MI0003569	hsa-mir-563	hsa-mir-563	na
2434_	chr3	miRNA	15915329.0	15915347.0	+	MIMAT0003227_1	MIMAT0003227	hsa-miR-563-3p	hsa-miR-563	MI0003569_1
2435_	chr3	miRNA_primary_transcript	16974688.0	16974752.0	+	MI0016135_1	MI0016135	hsa-mir-3714	hsa-mir-3714	na
2436_	chr3	miRNA	16974688.0	16974709.0	+	MIMAT0018165_1	MIMAT0018165	hsa-miR-3714-5p	hsa-miR-3714	MI0016135_1
2437_	chr3	miRNA_primary_transcript	19356340.0	19356423.0	-	MI0017438_1	MI0017438	hsa-mir-4791	hsa-mir-4791	na
2438_	chr3	miRNA	19356399.0	19356416.0	-	MIMAT0019963_1	MIMAT0019963	hsa-miR-4791-5p	hsa-miR-4791	MI0017438_1
2439_	chr3	miRNA_primary_transcript	20179057.0	20179133.0	+	MI0014156_1	MI0014156	hsa-mir-3135a	hsa-mir-3135a	na
2440_	chr3	miRNA	20179066.0	20179087.0	+	MIMAT0015001_1	MIMAT0015001	hsa-miR-3135a-5p	hsa-miR-3135a	MI0014156_1
2441_	chr3	miRNA_primary_transcript	24562853.0	24562926.0	-	MI0017439_1	MI0017439	hsa-mir-4792	hsa-mir-4792	na
2442_	chr3	miRNA	24562903.0	24562920.0	-	MIMAT0019964_1	MIMAT0019964	hsa-miR-4792-5p	hsa-miR-4792	MI0017439_1
2443_	chr3	miRNA_primary_transcript	25706364.0	25706430.0	-	MI0016785_1	MI0016785	hsa-mir-4442	hsa-mir-4442	na
2444_	chr3	miRNA	25706366.0	25706382.0	-	MIMAT0018960_1	MIMAT0018960	hsa-miR-4442-3p	hsa-miR-4442	MI0016785_1
2445_	chr3	miRNA_primary_transcript	31203196.0	31203279.0	-	MI0014157_1	MI0014157	hsa-mir-466	hsa-mir-466	na
2446_	chr3	miRNA	31203206.0	31203228.0	-	MIMAT0015002_1	MIMAT0015002	hsa-miR-466-3p	hsa-miR-466	MI0014157_1
2447_	chr3	miRNA_primary_transcript	32547775.0	32547881.0	-	MI0022210_1	MI0022210	hsa-mir-548ay	hsa-mir-548ay	na
2448_	chr3	miRNA	32547834.0	32547854.0	-	MIMAT0025452_1	MIMAT0025452	hsa-miR-548ay-5p	hsa-miR-548ay-5p	MI0022210_1
2449_	chr3	miRNA	32547797.0	32547818.0	-	MIMAT0025453_1	MIMAT0025453	hsa-miR-548ay-3p	hsa-miR-548ay-3p	MI0022210_1
2450_	chr3	miRNA_primary_transcript	35785968.0	35786051.0	+	MI0000727_1	MI0000727	hsa-mir-128-2	hsa-mir-128-2	na
2451_	chr3	miRNA	35786019.0	35786039.0	+	MIMAT0000424_2	MIMAT0000424	hsa-miR-128-3p	hsa-miR-128	MI0000727_1
2452_	chr3	miRNA_primary_transcript	38010895.0	38010971.0	+	MI0000083_1	MI0000083	hsa-mir-26a-1	hsa-mir-26a-1	na
2453_	chr3	miRNA	38010904.0	38010925.0	+	MIMAT0000082_2	MIMAT0000082	hsa-miR-26a-5p	hsa-miR-26a-5p	MI0000083_1
2454_	chr3	miRNA	38010943.0	38010964.0	+	MIMAT0004499_1	MIMAT0004499	hsa-miR-26a-1-3p	hsa-miR-26a-1-3p	MI0000083_1
2455_	chr3	miRNA_primary_transcript	44155704.0	44155802.0	+	MI0000476_1	MI0000476	hsa-mir-138-1	hsa-mir-138-1	na
2456_	chr3	miRNA	44155726.0	44155748.0	+	MIMAT0000430_2	MIMAT0000430	hsa-miR-138-5p	hsa-miR-138-5p	MI0000476_1
2457_	chr3	miRNA	44155766.0	44155787.0	+	MIMAT0004607_1	MIMAT0004607	hsa-miR-138-1-3p	hsa-miR-138-1-3p	MI0000476_1
2458_	chr3	miRNA_primary_transcript	44903380.0	44903473.0	+	MI0003570_1	MI0003570	hsa-mir-564	hsa-mir-564	na
2459_	chr3	miRNA	44903395.0	44903413.0	+	MIMAT0003228_1	MIMAT0003228	hsa-miR-564-5p	hsa-miR-564	MI0003570_1
2460_	chr3	miRNA_primary_transcript	47891045.0	47891119.0	+	MI0006313_1	MI0006313	hsa-mir-1226	hsa-mir-1226	na
2461_	chr3	miRNA	47891045.0	47891070.0	+	MIMAT0005576_1	MIMAT0005576	hsa-miR-1226-5p	hsa-miR-1226-5p	MI0006313_1
2462_	chr3	miRNA	47891098.0	47891119.0	+	MIMAT0005577_1	MIMAT0005577	hsa-miR-1226-3p	hsa-miR-1226-3p	MI0006313_1
2463_	chr3	miRNA_primary_transcript	48238054.0	48238106.0	+	MI0016786_1	MI0016786	hsa-mir-4443	hsa-mir-4443	na
2464_	chr3	miRNA	48238062.0	48238078.0	+	MIMAT0018961_1	MIMAT0018961	hsa-miR-4443-5p	hsa-miR-4443	MI0016786_1
2465_	chr3	miRNA_primary_transcript	48357850.0	48357949.0	-	MI0010634_1	MI0010634	hsa-mir-2115	hsa-mir-2115	na
2466_	chr3	miRNA	48357908.0	48357929.0	-	MIMAT0011158_1	MIMAT0011158	hsa-miR-2115-5p	hsa-miR-2115-5p	MI0010634_1
2467_	chr3	miRNA	48357871.0	48357892.0	-	MIMAT0011159_1	MIMAT0011159	hsa-miR-2115-3p	hsa-miR-2115-3p	MI0010634_1
2468_	chr3	miRNA_primary_transcript	48616335.0	48616410.0	-	MI0012488_1	MI0012488	hsa-mir-711	hsa-mir-711	na
2469_	chr3	miRNA	48616347.0	48616368.0	-	MIMAT0012734_1	MIMAT0012734	hsa-miR-711-3p	hsa-miR-711	MI0012488_1
2470_	chr3	miRNA_primary_transcript	48681627.0	48681713.0	-	MI0017440_1	MI0017440	hsa-mir-4793	hsa-mir-4793	na
2471_	chr3	miRNA	48681672.0	48681695.0	-	MIMAT0019965_1	MIMAT0019965	hsa-miR-4793-5p	hsa-miR-4793-5p	MI0017440_1
2472_	chr3	miRNA	48681634.0	48681656.0	-	MIMAT0019966_1	MIMAT0019966	hsa-miR-4793-3p	hsa-miR-4793-3p	MI0017440_1
2473_	chr3	miRNA_primary_transcript	49057581.0	49057667.0	-	MI0001448_1	MI0001448	hsa-mir-425	hsa-mir-425	na
2474_	chr3	miRNA	49057632.0	49057654.0	-	MIMAT0003393_1	MIMAT0003393	hsa-miR-425-5p	hsa-miR-425-5p	MI0001448_1
2475_	chr3	miRNA	49057592.0	49057613.0	-	MIMAT0001343_1	MIMAT0001343	hsa-miR-425-3p	hsa-miR-425-3p	MI0001448_1
2476_	chr3	miRNA_primary_transcript	49058051.0	49058142.0	-	MI0000465_1	MI0000465	hsa-mir-191	hsa-mir-191	na
2477_	chr3	miRNA	49058105.0	49058127.0	-	MIMAT0000440_1	MIMAT0000440	hsa-miR-191-5p	hsa-miR-191-5p	MI0000465_1
2478_	chr3	miRNA	49058064.0	49058085.0	-	MIMAT0001618_1	MIMAT0001618	hsa-miR-191-3p	hsa-miR-191-3p	MI0000465_1
2479_	chr3	miRNA_primary_transcript	49311553.0	49311619.0	+	MI0015879_1	MI0015879	hsa-mir-4271	hsa-mir-4271	na
2480_	chr3	miRNA	49311591.0	49311609.0	+	MIMAT0016901_1	MIMAT0016901	hsa-miR-4271-3p	hsa-miR-4271	MI0015879_1
2481_	chr3	miRNA_primary_transcript	49843570.0	49843678.0	-	MI0018172_1	MI0018172	hsa-mir-5193	hsa-mir-5193	na
2482_	chr3	miRNA	49843598.0	49843619.0	-	MIMAT0021124_1	MIMAT0021124	hsa-miR-5193-3p	hsa-miR-5193	MI0018172_1
2483_	chr3	miRNA_primary_transcript	50210759.0	50210852.0	+	MI0003572_1	MI0003572	hsa-mir-566	hsa-mir-566	na
2484_	chr3	miRNA	50210774.0	50210792.0	+	MIMAT0003230_1	MIMAT0003230	hsa-miR-566-5p	hsa-miR-566	MI0003572_1
2485_	chr3	miRNA_primary_transcript	50264868.0	50264922.0	+	MI0019797_1	MI0019797	hsa-mir-5787	hsa-mir-5787	na
2486_	chr3	miRNA	50264870.0	50264889.0	+	MIMAT0023252_1	MIMAT0023252	hsa-miR-5787-5p	hsa-miR-5787	MI0019797_1
2487_	chr3	miRNA_primary_transcript	50712511.0	50712594.0	+	MI0017434_1	MI0017434	hsa-mir-4787	hsa-mir-4787	na
2488_	chr3	miRNA	50712524.0	50712545.0	+	MIMAT0019956_1	MIMAT0019956	hsa-miR-4787-5p	hsa-miR-4787-5p	MI0017434_1
2489_	chr3	miRNA	50712561.0	50712584.0	+	MIMAT0019957_1	MIMAT0019957	hsa-miR-4787-3p	hsa-miR-4787-3p	MI0017434_1
2490_	chr3	miRNA_primary_transcript	52302294.0	52302377.0	-	MI0000433_1	MI0000433	hsa-let-7g	hsa-let-7g	na
2491_	chr3	miRNA	52302352.0	52302373.0	-	MIMAT0000414_1	MIMAT0000414	hsa-let-7g-5p	hsa-let-7g-5p	MI0000433_1
2492_	chr3	miRNA	52302296.0	52302316.0	-	MIMAT0004584_1	MIMAT0004584	hsa-let-7g-3p	hsa-let-7g-3p	MI0000433_1
2493_	chr3	miRNA_primary_transcript	52328235.0	52328324.0	-	MI0000452_1	MI0000452	hsa-mir-135a-1	hsa-mir-135a-1	na
2494_	chr3	miRNA	52328286.0	52328308.0	-	MIMAT0000428_2	MIMAT0000428	hsa-miR-135a-5p	hsa-miR-135a-5p	MI0000452_1
2495_	chr3	miRNA	52328248.0	52328269.0	-	MIMAT0004595_1	MIMAT0004595	hsa-miR-135a-3p	hsa-miR-135a-3p	MI0000452_1
2496_	chr3	miRNA_primary_transcript	55886520.0	55886622.0	-	MI0016594_1	MI0016594	hsa-mir-3938	hsa-mir-3938	na
2497_	chr3	miRNA	55886543.0	55886564.0	-	MIMAT0018353_1	MIMAT0018353	hsa-miR-3938-3p	hsa-miR-3938	MI0016594_1
2498_	chr3	miRNA_primary_transcript	67275888.0	67275951.0	+	MI0015880_1	MI0015880	hsa-mir-4272	hsa-mir-4272	na
2499_	chr3	miRNA	67275924.0	67275941.0	+	MIMAT0016902_1	MIMAT0016902	hsa-miR-4272-3p	hsa-miR-4272	MI0015880_1
2500_	chr3	miRNA_primary_transcript	69098109.0	69098186.0	-	MI0014158_1	MI0014158	hsa-mir-3136	hsa-mir-3136	na
2501_	chr3	miRNA	69098155.0	69098177.0	-	MIMAT0015003_1	MIMAT0015003	hsa-miR-3136-5p	hsa-miR-3136-5p	MI0014158_1
2502_	chr3	miRNA	69098117.0	69098138.0	-	MIMAT0019203_1	MIMAT0019203	hsa-miR-3136-3p	hsa-miR-3136-3p	MI0014158_1
2503_	chr3	miRNA_primary_transcript	71591121.0	71591240.0	-	MI0006431_1	MI0006431	hsa-mir-1284	hsa-mir-1284	na
2504_	chr3	miRNA	71591190.0	71591211.0	-	MIMAT0005941_1	MIMAT0005941	hsa-miR-1284-5p	hsa-miR-1284	MI0006431_1
2505_	chr3	miRNA_primary_transcript	75263627.0	75263700.0	+	MI0019111_1	MI0019111	hsa-mir-4444-2	hsa-mir-4444-2	na
2506_	chr3	miRNA	75263669.0	75263686.0	+	MIMAT0018962_2	MIMAT0018962	hsa-miR-4444-3p	hsa-miR-4444	MI0019111_1
2507_	chr3	miRNA_primary_transcript	75679914.0	75680009.0	+	MI0006657_1	MI0006657	hsa-mir-1324	hsa-mir-1324	na
2508_	chr3	miRNA	75679974.0	75679997.0	+	MIMAT0005956_1	MIMAT0005956	hsa-miR-1324-3p	hsa-miR-1324	MI0006657_1
2509_	chr3	miRNA_primary_transcript	75787431.0	75787514.0	+	MI0015881_1	MI0015881	hsa-mir-4273	hsa-mir-4273	na
2510_	chr3	miRNA	75787441.0	75787458.0	+	MIMAT0016903_1	MIMAT0016903	hsa-miR-4273-5p	hsa-miR-4273	MI0015881_1
2511_	chr3	miRNA_primary_transcript	79557037.0	79557119.0	+	MI0016430_1	MI0016430	hsa-mir-3923	hsa-mir-3923	na
